user_id,session_id,transaction_id,archetype,is_fraud,is_benign_anomaly
U100922,S133358,T133358,normal,False,none
U100922,S133359,T133359,normal,False,none
U100922,S133360,T133360,normal,False,none
U100922,S133361,T133361,normal,False,none
U100922,S133362,T133362,normal,False,none
U100922,S133363,T133363,normal,False,none
U100922,S133364,T133364,normal,False,none
U100922,S133365,T133365,normal,False,none
U100922,S133366,T133366,normal,False,none
U100922,S133367,T133367,normal,False,none
U100923,S133368,T133368,normal,False,none
U100923,S133369,T133369,normal,False,none
U100923,S133370,T133370,normal,False,none
U100923,S133371,T133371,normal,False,none
U100923,S133372,T133372,normal,False,none
U100923,S133373,T133373,normal,False,none
U100923,S133374,T133374,normal,False,none
U100923,S133375,T133375,normal,False,none
U100923,S133376,T133376,normal,False,none
U100923,S133377,T133377,normal,False,none
U100923,S133378,T133378,normal,False,none
U100923,S133379,T133379,normal,False,none
U100923,S133380,T133380,normal,False,none
U100923,S133381,T133381,normal,False,none
U100923,S133382,T133382,normal,False,none
U100923,S133383,T133383,normal,False,none
U100923,S133384,T133384,normal,False,none
U100923,S133385,T133385,normal,False,none
U100923,S133386,T133386,normal,False,none
U100923,S133387,T133387,normal,False,none
U100923,S133388,T133388,normal,False,none
U100923,S133389,T133389,normal,False,none
U100923,S133390,T133390,normal,False,none
U100923,S133391,T133391,normal,False,none
U100923,S133392,T133392,normal,False,none
U100923,S133393,T133393,normal,False,none
U100923,S133394,T133394,normal,False,none
U100923,S133395,T133395,normal,False,none
U100923,S133396,T133396,normal,False,none
U100923,S133397,T133397,normal,False,none
U100923,S133398,T133398,normal,False,none
U100923,S133399,T133399,normal,False,none
U100923,S133400,T133400,normal,False,none
U100923,S133401,T133401,normal,False,none
U100923,S133402,T133402,normal,False,none
U100923,S133403,T133403,normal,False,none
U100924,S133404,T133404,normal,False,none
U100924,S133405,T133405,normal,False,none
U100924,S133406,T133406,normal,False,none
U100924,S133407,T133407,normal,False,none
U100924,S133408,T133408,normal,False,none
U100924,S133409,T133409,normal,False,none
U100924,S133410,T133410,normal,False,none
U100924,S133411,T133411,normal,False,none
U100924,S133412,T133412,normal,False,none
U100924,S133413,T133413,normal,False,none
U100924,S133414,T133414,normal,False,none
U100924,S133415,T133415,normal,False,none
U100924,S133416,T133416,normal,False,none
U100924,S133417,T133417,normal,False,none
U100924,S133418,T133418,normal,False,none
U100924,S133419,T133419,normal,False,none
U100924,S133420,T133420,normal,False,none
U100924,S133421,T133421,normal,False,none
U100924,S133422,T133422,normal,False,none
U100924,S133423,T133423,normal,False,none
U100924,S133424,T133424,normal,False,none
U100924,S133425,T133425,normal,False,none
U100924,S133426,T133426,normal,False,none
U100924,S133427,T133427,normal,False,none
U100924,S133428,T133428,normal,False,none
U100924,S133429,T133429,normal,False,none
U100924,S133430,T133430,normal,False,none
U100924,S133431,T133431,normal,False,none
U100924,S133432,T133432,normal,False,none
U100924,S133433,T133433,normal,False,none
U100924,S133434,T133434,normal,False,none
U100924,S133435,T133435,normal,False,none
U100924,S133436,T133436,normal,False,none
U100924,S133437,T133437,normal,False,none
U100924,S133438,T133438,normal,False,none
U100924,S133439,T133439,normal,False,none
U100924,S133440,T133440,normal,False,none
U100924,S133441,T133441,normal,False,none
U100924,S133442,T133442,normal,False,none
U100924,S133443,T133443,normal,False,none
U100924,S133444,T133444,normal,False,none
U100924,S133445,T133445,normal,False,none
U100924,S133446,T133446,normal,False,none
U100925,S133447,T133447,normal,False,none
U100925,S133448,T133448,normal,False,none
U100925,S133449,T133449,normal,False,none
U100925,S133450,T133450,normal,False,none
U100925,S133451,T133451,normal,False,none
U100925,S133452,T133452,normal,False,none
U100925,S133453,T133453,normal,False,none
U100925,S133454,T133454,normal,False,none
U100925,S133455,T133455,normal,False,none
U100925,S133456,T133456,normal,False,none
U100925,S133457,T133457,normal,False,none
U100925,S133458,T133458,normal,False,none
U100925,S133459,T133459,normal,False,none
U100925,S133460,T133460,normal,False,none
U100925,S133461,T133461,normal,False,none
U100925,S133462,T133462,normal,False,none
U100925,S133463,T133463,normal,False,none
U100925,S133464,T133464,normal,False,none
U100925,S133465,T133465,normal,False,none
U100925,S133466,T133466,normal,False,none
U100925,S133467,T133467,normal,False,none
U100925,S133468,T133468,normal,False,none
U100925,S133469,T133469,normal,False,none
U100925,S133470,T133470,normal,False,none
U100925,S133471,T133471,normal,False,none
U100925,S133472,T133472,normal,False,none
U100925,S133473,T133473,normal,False,none
U100925,S133474,T133474,normal,False,none
U100925,S133475,T133475,normal,False,none
U100925,S133476,T133476,normal,False,none
U100925,S133477,T133477,normal,False,none
U100925,S133478,T133478,normal,False,none
U100926,S133479,T133479,normal,False,none
U100926,S133480,T133480,normal,False,none
U100926,S133481,T133481,normal,False,none
U100926,S133482,T133482,normal,False,none
U100926,S133483,T133483,normal,False,none
U100926,S133484,T133484,normal,False,none
U100926,S133485,T133485,normal,False,none
U100926,S133486,T133486,normal,False,none
U100926,S133487,T133487,normal,False,none
U100926,S133488,T133488,normal,False,none
U100926,S133489,T133489,normal,False,none
U100926,S133490,T133490,normal,False,none
U100926,S133491,T133491,normal,False,none
U100926,S133492,T133492,normal,False,none
U100926,S133493,T133493,normal,False,none
U100926,S133494,T133494,normal,False,none
U100926,S133495,T133495,normal,False,none
U100926,S133496,T133496,normal,False,none
U100926,S133497,T133497,normal,False,none
U100926,S133498,T133498,normal,False,none
U100926,S133499,T133499,normal,False,none
U100926,S133500,T133500,normal,False,none
U100926,S133501,T133501,normal,False,none
U100926,S133502,T133502,normal,False,none
U100926,S133503,T133503,normal,False,none
U100926,S133504,T133504,normal,False,none
U100926,S133505,T133505,normal,False,none
U100926,S133506,T133506,normal,False,none
U100926,S133507,T133507,normal,False,none
U100926,S133508,T133508,normal,False,none
U100926,S133509,T133509,normal,False,none
U100926,S133510,T133510,normal,False,none
U100926,S133511,T133511,normal,False,none
U100926,S133512,T133512,normal,False,none
U100926,S133513,T133513,normal,False,none
U100926,S133514,T133514,normal,False,none
U100926,S133515,T133515,normal,False,none
U100926,S133516,T133516,normal,False,none
U100926,S133517,T133517,normal,False,none
U100926,S133518,T133518,normal,False,none
U100926,S133519,T133519,normal,False,none
U100926,S133520,T133520,normal,False,none
U100926,S133521,T133521,normal,False,none
U100926,S133522,T133522,normal,False,none
U100926,S133523,T133523,normal,False,none
U100926,S133524,T133524,normal,False,none
U100926,S133525,T133525,normal,False,none
U100927,S133526,T133526,normal,False,none
U100927,S133527,T133527,normal,False,none
U100927,S133528,T133528,normal,False,none
U100927,S133529,T133529,normal,False,none
U100927,S133530,T133530,normal,False,none
U100927,S133531,T133531,normal,False,none
U100927,S133532,T133532,normal,False,none
U100927,S133533,T133533,normal,False,none
U100927,S133534,T133534,normal,False,none
U100927,S133535,T133535,normal,False,none
U100927,S133536,T133536,normal,False,none
U100927,S133537,T133537,normal,False,none
U100927,S133538,T133538,normal,False,none
U100927,S133539,T133539,normal,False,none
U100927,S133540,T133540,normal,False,none
U100927,S133541,T133541,normal,False,none
U100927,S133542,T133542,normal,False,none
U100927,S133543,T133543,normal,False,none
U100927,S133544,T133544,normal,False,none
U100927,S133545,T133545,normal,False,none
U100927,S133546,T133546,normal,False,none
U100927,S133547,T133547,normal,False,none
U100927,S133548,T133548,normal,False,none
U100927,S133549,T133549,normal,False,none
U100927,S133550,T133550,normal,False,none
U100927,S133551,T133551,normal,False,none
U100927,S133552,T133552,normal,False,none
U100927,S133553,T133553,normal,False,none
U100927,S133554,T133554,normal,False,none
U100927,S133555,T133555,normal,False,none
U100927,S133556,T133556,normal,False,none
U100927,S133557,T133557,normal,False,none
U100927,S133558,T133558,normal,False,none
U100927,S133559,T133559,normal,False,none
U100927,S133560,T133560,normal,False,none
U100927,S133561,T133561,normal,False,none
U100927,S133562,T133562,normal,False,none
U100927,S133563,T133563,normal,False,none
U100927,S133564,T133564,normal,False,none
U100927,S133565,T133565,normal,False,none
U100927,S133566,T133566,normal,False,none
U100927,S133567,T133567,normal,False,none
U100927,S133568,T133568,normal,False,none
U100927,S133569,T133569,normal,False,none
U100927,S133570,T133570,normal,False,none
U100927,S133571,T133571,normal,False,none
U100927,S133572,T133572,normal,False,none
U100927,S133573,T133573,normal,False,none
U100927,S133574,T133574,normal,False,none
U100927,S133575,T133575,normal,False,none
U100927,S133576,T133576,normal,False,none
U100927,S133577,T133577,normal,False,none
U100928,S133578,T133578,normal,False,none
U100928,S133579,T133579,normal,False,none
U100928,S133580,T133580,normal,False,none
U100928,S133581,T133581,normal,False,none
U100928,S133582,T133582,normal,False,none
U100928,S133583,T133583,normal,False,none
U100928,S133584,T133584,normal,False,none
U100928,S133585,T133585,normal,False,none
U100928,S133586,T133586,normal,False,none
U100928,S133587,T133587,normal,False,none
U100928,S133588,T133588,normal,False,none
U100928,S133589,T133589,normal,False,none
U100928,S133590,T133590,normal,False,none
U100928,S133591,T133591,normal,False,none
U100928,S133592,T133592,normal,False,none
U100928,S133593,T133593,normal,False,none
U100928,S133594,T133594,normal,False,none
U100928,S133595,T133595,normal,False,none
U100928,S133596,T133596,normal,False,none
U100928,S133597,T133597,normal,False,none
U100928,S133598,T133598,normal,False,none
U100928,S133599,T133599,normal,False,none
U100928,S133600,T133600,normal,False,none
U100928,S133601,T133601,normal,False,none
U100928,S133602,T133602,normal,False,none
U100928,S133603,T133603,normal,False,none
U100928,S133604,T133604,normal,False,none
U100928,S133605,T133605,normal,False,none
U100929,S133606,T133606,normal,False,none
U100929,S133607,T133607,normal,False,none
U100929,S133608,T133608,normal,False,none
U100929,S133609,T133609,normal,False,none
U100929,S133610,T133610,normal,False,none
U100929,S133611,T133611,normal,False,none
U100929,S133612,T133612,normal,False,none
U100929,S133613,T133613,normal,False,none
U100929,S133614,T133614,normal,False,none
U100929,S133615,T133615,normal,False,none
U100929,S133616,T133616,normal,False,none
U100929,S133617,T133617,normal,False,none
U100929,S133618,T133618,normal,False,none
U100929,S133619,T133619,normal,False,none
U100929,S133620,T133620,normal,False,none
U100929,S133621,T133621,normal,False,none
U100929,S133622,T133622,normal,False,none
U100929,S133623,T133623,normal,False,none
U100929,S133624,T133624,normal,False,none
U100929,S133625,T133625,normal,False,none
U100929,S133626,T133626,normal,False,none
U100929,S133627,T133627,normal,False,none
U100929,S133628,T133628,normal,False,none
U100929,S133629,T133629,normal,False,none
U100929,S133630,T133630,normal,False,none
U100929,S133631,T133631,normal,False,none
U100929,S133632,T133632,normal,False,none
U100929,S133633,T133633,normal,False,none
U100929,S133634,T133634,normal,False,none
U100929,S133635,T133635,normal,False,none
U100929,S133636,T133636,normal,False,none
U100929,S133637,T133637,normal,False,none
U100929,S133638,T133638,normal,False,none
U100929,S133639,T133639,normal,False,none
U100929,S133640,T133640,normal,False,none
U100929,S133641,T133641,normal,False,none
U100929,S133642,T133642,normal,False,none
U100929,S133643,T133643,normal,False,none
U100929,S133644,T133644,normal,False,none
U100929,S133645,T133645,normal,False,none
U100929,S133646,T133646,normal,False,none
U100929,S133647,T133647,normal,False,none
U100929,S133648,T133648,normal,False,none
U100929,S133649,T133649,normal,False,none
U100929,S133650,T133650,normal,False,none
U100929,S133651,T133651,normal,False,none
U100929,S133652,T133652,normal,False,none
U100929,S133653,T133653,normal,False,none
U100929,S133654,T133654,normal,False,none
U100929,S133655,T133655,normal,False,none
U100929,S133656,T133656,normal,False,none
U100930,S133657,T133657,normal,False,none
U100930,S133658,T133658,normal,False,none
U100930,S133659,T133659,normal,False,none
U100930,S133660,T133660,normal,False,none
U100930,S133661,T133661,normal,False,none
U100930,S133662,T133662,normal,False,none
U100930,S133663,T133663,normal,False,none
U100930,S133664,T133664,normal,False,none
U100930,S133665,T133665,normal,False,none
U100930,S133666,T133666,normal,False,none
U100930,S133667,T133667,normal,False,none
U100930,S133668,T133668,normal,False,none
U100930,S133669,T133669,normal,False,none
U100930,S133670,T133670,normal,False,none
U100930,S133671,T133671,normal,False,none
U100930,S133672,T133672,normal,False,none
U100930,S133673,T133673,normal,False,none
U100930,S133674,T133674,normal,False,none
U100930,S133675,T133675,normal,False,none
U100930,S133676,T133676,normal,False,none
U100930,S133677,T133677,normal,False,none
U100930,S133678,T133678,normal,False,none
U100930,S133679,T133679,normal,False,none
U100930,S133680,T133680,normal,False,none
U100930,S133681,T133681,normal,False,none
U100930,S133682,T133682,normal,False,none
U100930,S133683,T133683,normal,False,none
U100930,S133684,T133684,normal,False,none
U100930,S133685,T133685,normal,False,none
U100930,S133686,T133686,normal,False,none
U100930,S133687,T133687,normal,False,none
U100930,S133688,T133688,normal,False,none
U100930,S133689,T133689,normal,False,none
U100930,S133690,T133690,normal,False,none
U100931,S133691,T133691,normal,False,none
U100931,S133692,T133692,normal,False,none
U100931,S133693,T133693,normal,False,none
U100931,S133694,T133694,normal,False,none
U100931,S133695,T133695,normal,False,none
U100931,S133696,T133696,normal,False,none
U100931,S133697,T133697,normal,False,none
U100931,S133698,T133698,normal,False,none
U100931,S133699,T133699,normal,False,none
U100931,S133700,T133700,normal,False,none
U100931,S133701,T133701,normal,False,none
U100931,S133702,T133702,normal,False,none
U100931,S133703,T133703,normal,False,none
U100931,S133704,T133704,normal,False,none
U100931,S133705,T133705,normal,False,none
U100931,S133706,T133706,normal,False,none
U100931,S133707,T133707,normal,False,none
U100931,S133708,T133708,normal,False,none
U100931,S133709,T133709,normal,False,none
U100931,S133710,T133710,normal,False,none
U100931,S133711,T133711,normal,False,none
U100931,S133712,T133712,normal,False,none
U100931,S133713,T133713,normal,False,none
U100931,S133714,T133714,normal,False,none
U100931,S133715,T133715,normal,False,none
U100931,S133716,T133716,normal,False,none
U100931,S133717,T133717,normal,False,none
U100931,S133718,T133718,normal,False,none
U100931,S133719,T133719,normal,False,none
U100931,S133720,T133720,normal,False,none
U100931,S133721,T133721,normal,False,none
U100931,S133722,T133722,normal,False,none
U100931,S133723,T133723,normal,False,none
U100931,S133724,T133724,normal,False,none
U100931,S133725,T133725,normal,False,none
U100931,S133726,T133726,normal,False,none
U100931,S133727,T133727,normal,False,none
U100931,S133728,T133728,normal,False,none
U100931,S133729,T133729,normal,False,none
U100931,S133730,T133730,normal,False,none
U100931,S133731,T133731,normal,False,none
U100931,S133732,T133732,normal,False,none
U100931,S133733,T133733,normal,False,none
U100932,S133734,T133734,normal,False,none
U100932,S133735,T133735,normal,False,none
U100932,S133736,T133736,normal,False,none
U100932,S133737,T133737,normal,False,none
U100932,S133738,T133738,normal,False,none
U100932,S133739,T133739,normal,False,none
U100932,S133740,T133740,normal,False,none
U100932,S133741,T133741,normal,False,none
U100932,S133742,T133742,normal,False,none
U100932,S133743,T133743,normal,False,none
U100932,S133744,T133744,normal,False,none
U100932,S133745,T133745,normal,False,none
U100932,S133746,T133746,normal,False,none
U100932,S133747,T133747,normal,False,none
U100932,S133748,T133748,normal,False,none
U100932,S133749,T133749,normal,False,none
U100932,S133750,T133750,normal,False,none
U100932,S133751,T133751,normal,False,none
U100932,S133752,T133752,normal,False,none
U100932,S133753,T133753,normal,False,none
U100932,S133754,T133754,normal,False,none
U100932,S133755,T133755,normal,False,none
U100932,S133756,T133756,normal,False,none
U100932,S133757,T133757,normal,False,none
U100932,S133758,T133758,normal,False,none
U100932,S133759,T133759,normal,False,none
U100932,S133760,T133760,normal,False,none
U100932,S133761,T133761,normal,False,none
U100932,S133762,T133762,normal,False,none
U100932,S133763,T133763,normal,False,none
U100932,S133764,T133764,normal,False,none
U100932,S133765,T133765,normal,False,none
U100932,S133766,T133766,normal,False,none
U100932,S133767,T133767,normal,False,none
U100932,S133768,T133768,normal,False,none
U100932,S133769,T133769,normal,False,none
U100932,S133770,T133770,normal,False,none
U100932,S133771,T133771,normal,False,none
U100932,S133772,T133772,normal,False,none
U100932,S133773,T133773,normal,False,none
U100932,S133774,T133774,normal,False,none
U100932,S133775,T133775,normal,False,none
U100932,S133776,T133776,normal,False,none
U100932,S133777,T133777,normal,False,none
U100932,S133778,T133778,normal,False,none
U100932,S133779,T133779,normal,False,none
U100932,S133780,T133780,normal,False,none
U100932,S133781,T133781,normal,False,none
U100932,S133782,T133782,normal,False,none
U100932,S133783,T133783,normal,False,none
U100932,S133784,T133784,normal,False,none
U100932,S133785,T133785,normal,False,none
U100932,S133786,T133786,normal,False,none
U100932,S133787,T133787,normal,False,none
U100932,S133788,T133788,normal,False,none
U100932,S133789,T133789,normal,False,none
U100932,S133790,T133790,normal,False,none
U100932,S133791,T133791,normal,False,none
U100933,S133792,T133792,normal,False,none
U100933,S133793,T133793,normal,False,none
U100933,S133794,T133794,normal,False,none
U100933,S133795,T133795,normal,False,none
U100933,S133796,T133796,normal,False,none
U100933,S133797,T133797,normal,False,none
U100933,S133798,T133798,normal,False,none
U100933,S133799,T133799,normal,False,none
U100933,S133800,T133800,normal,False,none
U100933,S133801,T133801,normal,False,none
U100933,S133802,T133802,normal,False,none
U100933,S133803,T133803,normal,False,none
U100933,S133804,T133804,normal,False,none
U100933,S133805,T133805,normal,False,none
U100933,S133806,T133806,normal,False,none
U100933,S133807,T133807,normal,False,none
U100933,S133808,T133808,normal,False,none
U100933,S133809,T133809,normal,False,none
U100933,S133810,T133810,normal,False,none
U100933,S133811,T133811,normal,False,none
U100933,S133812,T133812,normal,False,none
U100933,S133813,T133813,normal,False,none
U100933,S133814,T133814,normal,False,none
U100933,S133815,T133815,normal,False,none
U100933,S133816,T133816,normal,False,none
U100933,S133817,T133817,normal,False,none
U100933,S133818,T133818,normal,False,none
U100933,S133819,T133819,normal,False,none
U100933,S133820,T133820,normal,False,none
U100933,S133821,T133821,normal,False,none
U100933,S133822,T133822,normal,False,none
U100933,S133823,T133823,normal,False,none
U100933,S133824,T133824,normal,False,none
U100933,S133825,T133825,normal,False,none
U100933,S133826,T133826,takeover_stolen_otp,True,none
U100933,S133827,T133827,normal,False,none
U100934,S133828,T133828,normal,False,none
U100934,S133829,T133829,normal,False,none
U100934,S133830,T133830,normal,False,none
U100934,S133831,T133831,normal,False,none
U100934,S133832,T133832,normal,False,none
U100934,S133833,T133833,normal,False,none
U100934,S133834,T133834,normal,False,none
U100934,S133835,T133835,normal,False,none
U100934,S133836,T133836,normal,False,none
U100934,S133837,T133837,normal,False,none
U100934,S133838,T133838,normal,False,none
U100934,S133839,T133839,normal,False,none
U100934,S133840,T133840,normal,False,none
U100934,S133841,T133841,normal,False,none
U100934,S133842,T133842,normal,False,none
U100934,S133843,T133843,normal,False,none
U100934,S133844,T133844,normal,False,none
U100934,S133845,T133845,normal,False,none
U100934,S133846,T133846,normal,False,none
U100934,S133847,T133847,normal,False,none
U100934,S133848,T133848,normal,False,none
U100934,S133849,T133849,normal,False,none
U100934,S133850,T133850,normal,False,none
U100934,S133851,T133851,normal,False,none
U100934,S133852,T133852,normal,False,none
U100934,S133853,T133853,normal,False,none
U100934,S133854,T133854,normal,False,none
U100935,S133855,T133855,normal,False,none
U100935,S133856,T133856,normal,False,none
U100935,S133857,T133857,normal,False,none
U100935,S133858,T133858,normal,False,none
U100935,S133859,T133859,normal,False,none
U100935,S133860,T133860,normal,False,none
U100935,S133861,T133861,normal,False,none
U100935,S133862,T133862,normal,False,none
U100935,S133863,T133863,normal,False,none
U100935,S133864,T133864,normal,False,none
U100935,S133865,T133865,normal,False,none
U100935,S133866,T133866,normal,False,none
U100935,S133867,T133867,normal,False,none
U100935,S133868,T133868,normal,False,none
U100935,S133869,T133869,normal,False,none
U100935,S133870,T133870,normal,False,none
U100935,S133871,T133871,normal,False,none
U100935,S133872,T133872,normal,False,none
U100935,S133873,T133873,normal,False,none
U100935,S133874,T133874,normal,False,none
U100935,S133875,T133875,normal,False,none
U100935,S133876,T133876,normal,False,none
U100935,S133877,T133877,normal,False,none
U100935,S133878,T133878,normal,False,none
U100935,S133879,T133879,normal,False,none
U100935,S133880,T133880,normal,False,none
U100935,S133881,T133881,normal,False,none
U100935,S133882,T133882,normal,False,none
U100935,S133883,T133883,normal,False,none
U100935,S133884,T133884,normal,False,none
U100935,S133885,T133885,normal,False,none
U100935,S133886,T133886,normal,False,none
U100935,S133887,T133887,normal,False,none
U100935,S133888,T133888,normal,False,none
U100935,S133889,T133889,normal,False,none
U100935,S133890,T133890,normal,False,none
U100935,S133891,T133891,normal,False,none
U100935,S133892,T133892,normal,False,none
U100935,S133893,T133893,normal,False,none
U100935,S133894,T133894,normal,False,none
U100935,S133895,T133895,normal,False,none
U100935,S133896,T133896,normal,False,none
U100935,S133897,T133897,normal,False,none
U100935,S133898,T133898,normal,False,none
U100935,S133899,T133899,normal,False,none
U100935,S133900,T133900,normal,False,none
U100935,S133901,T133901,normal,False,none
U100935,S133902,T133902,normal,False,none
U100935,S133903,T133903,normal,False,none
U100935,S133904,T133904,normal,False,none
U100935,S133905,T133905,normal,False,none
U100935,S133906,T133906,normal,False,none
U100936,S133907,T133907,normal,False,none
U100936,S133908,T133908,normal,False,none
U100936,S133909,T133909,normal,False,none
U100936,S133910,T133910,normal,False,none
U100936,S133911,T133911,normal,False,none
U100936,S133912,T133912,normal,False,none
U100936,S133913,T133913,normal,False,none
U100936,S133914,T133914,normal,False,none
U100936,S133915,T133915,normal,False,none
U100936,S133916,T133916,normal,False,none
U100936,S133917,T133917,normal,False,none
U100936,S133918,T133918,normal,False,none
U100936,S133919,T133919,normal,False,none
U100936,S133920,T133920,normal,False,none
U100936,S133921,T133921,normal,False,none
U100936,S133922,T133922,normal,False,none
U100936,S133923,T133923,normal,False,none
U100936,S133924,T133924,normal,False,none
U100936,S133925,T133925,normal,False,none
U100936,S133926,T133926,normal,False,none
U100936,S133927,T133927,normal,False,none
U100936,S133928,T133928,normal,False,none
U100936,S133929,T133929,normal,False,none
U100936,S133930,T133930,normal,False,none
U100936,S133931,T133931,normal,False,none
U100936,S133932,T133932,normal,False,none
U100936,S133933,T133933,normal,False,none
U100936,S133934,T133934,normal,False,none
U100936,S133935,T133935,normal,False,none
U100936,S133936,T133936,normal,False,none
U100936,S133937,T133937,normal,False,none
U100936,S133938,T133938,normal,False,none
U100936,S133939,T133939,normal,False,none
U100936,S133940,T133940,normal,False,none
U100936,S133941,T133941,normal,False,none
U100936,S133942,T133942,normal,False,none
U100936,S133943,T133943,normal,False,none
U100936,S133944,T133944,normal,False,none
U100936,S133945,T133945,normal,False,none
U100936,S133946,T133946,normal,False,none
U100936,S133947,T133947,normal,False,none
U100936,S133948,T133948,normal,False,none
U100936,S133949,T133949,normal,False,none
U100936,S133950,T133950,normal,False,none
U100936,S133951,T133951,normal,False,none
U100936,S133952,T133952,normal,False,none
U100936,S133953,T133953,normal,False,none
U100936,S133954,T133954,normal,False,none
U100936,S133955,T133955,normal,False,none
U100936,S133956,T133956,normal,False,none
U100936,S133957,T133957,normal,False,none
U100936,S133958,T133958,normal,False,none
U100936,S133959,T133959,normal,False,none
U100936,S133960,T133960,normal,False,none
U100936,S133961,T133961,normal,False,none
U100936,S133962,T133962,normal,False,none
U100936,S133963,T133963,normal,False,none
U100936,S133964,T133964,normal,False,none
U100937,S133965,T133965,normal,False,none
U100937,S133966,T133966,normal,False,none
U100937,S133967,T133967,normal,False,none
U100937,S133968,T133968,normal,False,none
U100937,S133969,T133969,normal,False,none
U100937,S133970,T133970,normal,False,none
U100937,S133971,T133971,normal,False,none
U100937,S133972,T133972,normal,False,none
U100937,S133973,T133973,normal,False,none
U100937,S133974,T133974,normal,False,none
U100937,S133975,T133975,normal,False,none
U100937,S133976,T133976,normal,False,none
U100937,S133977,T133977,normal,False,none
U100937,S133978,T133978,normal,False,none
U100937,S133979,T133979,normal,False,none
U100937,S133980,T133980,normal,False,none
U100937,S133981,T133981,normal,False,none
U100937,S133982,T133982,normal,False,none
U100937,S133983,T133983,normal,False,none
U100937,S133984,T133984,normal,False,none
U100938,S133985,T133985,normal,False,none
U100938,S133986,T133986,normal,False,none
U100938,S133987,T133987,normal,False,none
U100938,S133988,T133988,normal,False,none
U100938,S133989,T133989,normal,False,none
U100938,S133990,T133990,normal,False,none
U100938,S133991,T133991,normal,False,none
U100938,S133992,T133992,normal,False,none
U100938,S133993,T133993,normal,False,none
U100938,S133994,T133994,normal,False,none
U100938,S133995,T133995,normal,False,none
U100938,S133996,T133996,normal,False,none
U100938,S133997,T133997,normal,False,none
U100938,S133998,T133998,normal,False,none
U100938,S133999,T133999,normal,False,none
U100938,S134000,T134000,normal,False,none
U100938,S134001,T134001,normal,False,none
U100938,S134002,T134002,normal,False,none
U100938,S134003,T134003,normal,False,none
U100938,S134004,T134004,normal,False,none
U100938,S134005,T134005,normal,False,none
U100938,S134006,T134006,normal,False,none
U100938,S134007,T134007,normal,False,none
U100938,S134008,T134008,normal,False,none
U100938,S134009,T134009,normal,False,none
U100938,S134010,T134010,normal,False,none
U100938,S134011,T134011,normal,False,none
U100938,S134012,T134012,normal,False,none
U100938,S134013,T134013,normal,False,none
U100938,S134014,T134014,normal,False,none
U100938,S134015,T134015,normal,False,none
U100938,S134016,T134016,normal,False,none
U100939,S134017,T134017,normal,False,none
U100939,S134018,T134018,normal,False,none
U100940,S134019,T134019,normal,False,none
U100940,S134020,T134020,normal,False,none
U100940,S134021,T134021,normal,False,none
U100940,S134022,T134022,normal,False,none
U100940,S134023,T134023,normal,False,none
U100940,S134024,T134024,normal,False,none
U100940,S134025,T134025,normal,False,none
U100940,S134026,T134026,normal,False,none
U100940,S134027,T134027,normal,False,none
U100940,S134028,T134028,normal,False,none
U100940,S134029,T134029,normal,False,none
U100940,S134030,T134030,normal,False,none
U100940,S134031,T134031,normal,False,none
U100940,S134032,T134032,normal,False,none
U100940,S134033,T134033,normal,False,none
U100940,S134034,T134034,normal,False,none
U100940,S134035,T134035,normal,False,none
U100940,S134036,T134036,normal,False,none
U100940,S134037,T134037,normal,False,none
U100940,S134038,T134038,normal,False,none
U100940,S134039,T134039,normal,False,none
U100940,S134040,T134040,normal,False,none
U100940,S134041,T134041,normal,False,none
U100940,S134042,T134042,normal,False,none
U100940,S134043,T134043,normal,False,none
U100940,S134044,T134044,normal,False,none
U100940,S134045,T134045,normal,False,none
U100940,S134046,T134046,normal,False,none
U100940,S134047,T134047,normal,False,none
U100940,S134048,T134048,normal,False,none
U100940,S134049,T134049,normal,False,none
U100940,S134050,T134050,normal,False,none
U100940,S134051,T134051,normal,False,none
U100940,S134052,T134052,normal,False,none
U100940,S134053,T134053,normal,False,none
U100940,S134054,T134054,normal,False,none
U100940,S134055,T134055,normal,False,none
U100940,S134056,T134056,normal,False,none
U100940,S134057,T134057,normal,False,none
U100940,S134058,T134058,normal,False,none
U100940,S134059,T134059,normal,False,none
U100940,S134060,T134060,normal,False,none
U100940,S134061,T134061,normal,False,none
U100940,S134062,T134062,normal,False,none
U100940,S134063,T134063,normal,False,none
U100940,S134064,T134064,normal,False,none
U100940,S134065,T134065,normal,False,none
U100940,S134066,T134066,normal,False,none
U100940,S134067,T134067,normal,False,none
U100940,S134068,T134068,normal,False,none
U100940,S134069,T134069,normal,False,none
U100942,S134070,T134070,normal,False,none
U100942,S134071,T134071,normal,False,none
U100942,S134072,T134072,normal,False,none
U100942,S134073,T134073,normal,False,none
U100943,S134074,T134074,normal,False,none
U100943,S134075,T134075,normal,False,shared_device
U100943,S134076,T134076,normal,False,shared_device
U100943,S134077,T134077,normal,False,shared_device
U100943,S134078,T134078,normal,False,shared_device
U100943,S134079,T134079,normal,False,none
U100943,S134080,T134080,normal,False,none
U100943,S134081,T134081,normal,False,none
U100943,S134082,T134082,normal,False,shared_device
U100943,S134083,T134083,normal,False,none
U100943,S134084,T134084,normal,False,none
U100943,S134085,T134085,normal,False,none
U100943,S134086,T134086,normal,False,none
U100943,S134087,T134087,normal,False,none
U100943,S134088,T134088,normal,False,none
U100943,S134089,T134089,normal,False,shared_device
U100943,S134090,T134090,normal,False,none
