session_id,user_id,channel,start_time,device_fingerprint_id,keystroke_mean_ms,keystroke_std_ms,field_pasted,is_new_device
S116771,U100458,app,2026-08-04 12:30:45.298564,D100458,187.35171744118543,32.69092549581291,False,False
S116772,U100458,app,2026-08-05 23:06:44.325336,D100458,209.11211145614115,40.18159909880378,False,False
S116773,U100458,app,2026-08-08 15:14:21.729230,D100458,165.56952150220872,45.11808614627647,False,False
S116774,U100458,app,2026-08-12 04:44:13.541222,D100458,217.46273912855088,42.42581377666606,False,False
S116775,U100458,app,2026-08-16 00:46:00.511116,D100458,226.33978605286876,39.81262906628293,False,False
S116776,U100458,app,2026-08-17 19:39:17.940361,D100458,169.4170995678641,35.1603416783439,False,False
S116777,U100458,app,2026-08-18 16:33:55.137150,D100458,198.29411892629153,41.98583194886715,False,False
S116778,U100458,app,2026-08-22 00:54:42.253916,D100458,201.91603126444986,35.11614291263255,False,False
S116779,U100458,app,2026-08-22 01:33:20.317308,D100458,207.8433766991669,40.74449044898884,False,False
S116780,U100458,app,2026-08-27 09:27:01.580940,D100458,185.5308407215801,36.92549660744769,False,False
S116781,U100458,app,2026-08-27 17:44:28.589419,D100458,237.27864598059128,44.180708908493756,False,False
S116782,U100458,app,2026-08-27 22:44:24.595215,D100458,202.08973629076138,32.33087779748121,False,False
S116783,U100458,app,2026-08-29 11:11:26.822915,D100458,213.5573614602681,39.49495315149217,False,False
S116784,U100458,app,2026-08-30 10:03:14.434639,D100458,179.72270986918787,45.733175751733455,False,False
S116785,U100459,app,2026-06-03 01:38:53.850961,D100459,223.85724344156034,26.275026609036537,False,True
S116786,U100459,app,2026-06-03 13:26:42.997060,D100459,195.0708873431367,27.760917596938825,False,False
S116787,U100459,app,2026-06-04 23:35:11.532636,D100459,200.61028679353677,34.660039292862145,False,False
S116788,U100459,app,2026-06-06 09:27:55.786475,D100459,206.97755089464553,26.542159558604755,False,False
S116789,U100459,app,2026-06-07 20:54:22.192224,D100459,210.41714161207466,31.137900499464905,False,False
S116790,U100459,app,2026-06-12 11:23:06.771567,D100459,203.38861909111233,30.705042031529512,False,False
S116791,U100459,app,2026-06-19 22:35:43.849339,D100459,202.04120426803536,17.0665290056519,False,False
S116792,U100459,app,2026-06-20 00:49:37.163771,D100459,227.99316493887613,36.39789997508119,False,False
S116793,U100459,app,2026-06-24 12:25:59.177580,D100459,192.8231772679352,45.088458776324295,False,False
S116794,U100459,app,2026-06-25 18:15:45.429279,D100459,217.18088733558773,21.884810615941632,False,False
S116795,U100459,app,2026-06-30 08:03:32.317320,D100459,237.27062140939242,38.491251605362585,False,False
S116796,U100459,app,2026-07-04 10:07:08.048731,D100459,242.49476491738693,26.052453781102898,False,False
S116797,U100459,app,2026-07-06 18:47:43.721410,D100459,233.63076423596442,25.109204604739865,False,False
S116798,U100459,app,2026-07-10 03:23:21.078436,D100459,220.84144612223952,30.18236211974997,False,False
S116799,U100459,app,2026-07-10 10:23:40.795489,D100459,235.02572784937848,36.23145586885421,False,False
S116800,U100459,app,2026-07-17 07:15:01.625661,D100459,243.38481214478128,27.63466842484231,False,False
S116801,U100459,app,2026-07-19 02:44:26.730332,D100459,246.46846267980064,26.85630561222912,True,False
S116802,U100459,app,2026-07-26 07:38:17.362051,D100459,232.38485751796253,25.575909799391884,False,False
S116803,U100459,app,2026-07-26 09:50:42.571204,D100459,224.16326939747864,33.263352920052974,False,False
S116804,U100459,app,2026-07-29 16:51:58.594355,D100459,228.32610028471242,32.52219064824476,False,False
S116805,U100459,app,2026-07-30 23:43:22.244769,D100459,228.70147244223986,44.734146875260784,False,False
S116806,U100459,app,2026-08-01 22:41:26.163388,D100459,226.2552075503427,28.97450583226761,False,False
S116807,U100459,app,2026-08-05 06:03:07.280778,D100459,207.10507902775902,25.8193581128712,False,False
S116808,U100459,app,2026-08-05 13:05:04.692275,D100459,229.77182848632734,36.97277996437121,False,False
S116809,U100459,app,2026-08-06 23:39:11.214899,D100459,212.00331702044107,26.627150154943543,False,False
S116810,U100459,app,2026-08-08 00:26:23.629717,D100459,188.89550371588058,37.52829171029967,True,False
S116811,U100459,app,2026-08-08 16:51:39.811539,D100459,199.49183866169835,31.754297854221292,False,False
S116812,U100459,app,2026-08-11 01:06:17.658346,D100459,228.22637937926098,42.201500641989554,False,False
S116813,U100459,app,2026-08-14 04:32:46.009456,D100459,217.6546658665974,21.900981564603534,False,False
S116814,U100459,app,2026-08-29 14:32:55.159119,D100459,223.3406106712221,27.30621404301976,False,False
S116815,U100460,app,2026-06-08 01:40:28.588645,D100460,200.12847412555988,44.84118724656759,False,True
S116816,U100460,app,2026-06-10 18:42:08.908990,D100460,205.30222860635865,44.284484240458724,False,False
S116817,U100460,app,2026-06-13 03:42:47.814328,D100460,220.9026028527582,51.4576725197195,False,False
S116818,U100460,app,2026-06-15 19:56:05.583150,D100460,228.57221486094076,43.934162086529824,False,False
S116819,U100460,app,2026-06-18 07:02:54.385260,D100460,235.2721145174363,45.515010731100816,False,False
S116820,U100460,app,2026-06-22 00:46:51.562419,D100460,223.10228194660044,45.76031337758439,False,False
S116821,U100460,app,2026-06-26 23:04:27.937482,D100460,238.62560182718715,44.984505729739375,False,False
S116822,U100460,app,2026-06-28 01:03:49.673206,D100460,214.733676167749,53.50270005872093,False,False
S116823,U100460,app,2026-06-28 16:49:26.942329,D100460,231.08218641838417,49.72555414324367,True,False
S116824,U100460,app,2026-06-29 21:54:59.686856,D100460,231.58979260862827,42.09097525349332,False,False
S116825,U100460,app,2026-07-04 07:34:03.969119,D100460,212.11822833637947,39.51176720985261,False,False
S116826,U100460,app,2026-07-04 14:20:52.437599,D100460,220.82068074494472,39.2464336019536,False,False
S116827,U100460,app,2026-07-04 20:59:39.719171,D100460,226.62777413601916,47.77395406342822,False,False
S116828,U100460,app,2026-07-07 02:17:07.585445,D100460,255.61000548713974,45.876842770225025,False,False
S116829,U100460,app,2026-07-09 20:02:18.743780,D100460,247.4202770707848,46.13345920562642,False,False
S116830,U100460,app,2026-07-10 04:33:57.474858,D100460,251.75432274167042,37.28491632082165,False,False
S116831,U100460,app,2026-07-11 07:31:58.604548,D100460,214.77189369745366,52.999086521470495,False,False
S116832,U100460,app,2026-07-16 00:33:02.467737,D100460,228.32729559792912,48.660206263228424,False,False
S116833,U100460,app,2026-07-16 16:44:21.710867,D100460,195.37937590879085,40.07668727165182,False,False
S116834,U100460,app,2026-07-20 17:53:58.429243,D100460,224.99454544010177,49.62820684354969,False,False
S116835,U100460,app,2026-07-25 06:29:35.901552,D100460,222.43411706810915,37.51556074814807,False,False
S116836,U100460,app,2026-07-27 00:22:12.324085,D100460,219.28313333240897,50.31795973515131,False,False
S116837,U100460,app,2026-07-28 20:58:29.242052,D100460,252.83486257516807,47.88720275554222,False,False
S116838,U100460,app,2026-07-29 04:41:53.346717,D100460,225.65794912004395,45.090658642014446,False,False
S116839,U100460,app,2026-07-31 03:18:19.292076,D100460,222.13279553088952,42.21890693559956,False,False
S116840,U100460,app,2026-08-02 16:45:13.087070,D100460,248.40455213401663,50.076577883220786,False,False
S116841,U100460,app,2026-08-03 03:53:40.009234,D100460,241.5246708570429,50.92556578563172,False,False
S116842,U100460,app,2026-08-04 06:33:34.435757,D100460,219.88392545827458,52.520267708251964,False,False
S116843,U100460,app,2026-08-06 11:54:55.993518,D100460,248.4256340040404,45.563359020388525,False,False
S116844,U100460,app,2026-08-07 09:45:35.189675,D100460,238.38164359117957,53.72815835206881,False,False
S116845,U100460,app,2026-08-08 06:31:54.262831,D100460,230.2594937335679,53.33085185661031,False,False
S116846,U100460,app,2026-08-08 16:08:07.935678,D100460,229.77706798981026,41.99580953591852,False,False
S116847,U100460,app,2026-08-08 18:34:59.107100,D100460,221.63290751707328,44.31876591222369,True,False
S116848,U100460,app,2026-08-09 12:14:10.173142,D100460,228.66987037816938,45.44474698457124,False,False
S116849,U100460,app,2026-08-09 18:27:00.014742,D100460,231.27802285325626,55.9466338560575,False,False
S116850,U100460,app,2026-08-15 16:51:19.094163,D100460,216.833743512464,43.68642094794595,False,False
S116851,U100460,app,2026-08-19 20:41:51.394491,D100460,226.3939349310132,47.00738963743261,False,False
S116852,U100460,app,2026-08-20 10:02:32.192695,D100460,228.01529597909786,46.05171386762452,False,False
S116853,U100460,app,2026-08-20 19:43:48.833204,D100460,230.3052074962699,48.62694372024868,False,False
S116854,U100460,app,2026-08-23 14:42:38.929470,D100460,216.19779049059176,38.66077190316577,False,False
S116855,U100460,app,2026-08-26 02:40:59.922711,D100460,212.25672821191216,47.928173112554504,False,False
S116856,U100460,app,2026-08-26 04:03:06.995642,D100460,209.27722577234792,39.48612519919735,False,False
S116857,U100460,app,2026-08-27 10:13:03.587442,D100460,217.96672118379752,48.30264644759504,False,False
S116858,U100461,app,2026-06-10 10:38:49.025109,D100461,145.3842809308475,31.583196477732585,False,True
S116859,U100461,app,2026-06-14 05:02:20.325839,D100461,140.65194930086582,47.26181881865181,True,False
S116860,U100461,app,2026-06-20 23:16:34.136939,D100461,151.38546823644427,42.17498001307897,False,False
S116861,U100461,app,2026-06-30 03:33:50.521522,D100461,143.57557063231536,41.64551996120689,False,False
S116862,U100461,app,2026-07-01 10:16:37.236943,D100461,125.98088067918859,44.00252132969091,False,False
S116863,U100461,app,2026-07-01 17:12:14.811462,D100461,156.49922317391065,37.54904577149359,False,False
S116864,U100461,app,2026-07-03 11:20:28.319148,D100461,155.30517630416662,37.6365561648753,False,False
S116865,U100461,app,2026-07-08 07:41:20.094766,D100461,158.7069358570639,36.205409680836674,True,False
S116866,U100461,app,2026-07-08 18:11:52.877543,D100461,168.50830567374783,34.146538421408316,False,False
S116867,U100461,app,2026-07-15 22:33:48.689939,D100461,156.82005248966215,28.661187610019816,False,False
S116868,U100461,app,2026-07-23 11:43:49.255935,D100461,152.36021180912,42.1823706878039,False,False
S116869,U100461,app,2026-07-23 11:44:11.458299,D100461,151.27765844563672,38.34364347995299,False,False
S116870,U100461,app,2026-07-24 17:43:22.660812,D100461,156.43945553863423,27.060312580390054,False,False
S116871,U100461,app,2026-07-25 15:08:57.065011,D100461,160.1100010816755,38.1330654642408,False,False
S116872,U100461,app,2026-07-26 11:09:35.924185,D100461,155.7309883200963,41.64922155990536,False,False
S116873,U100461,app,2026-07-26 20:10:28.120482,D100461,156.89034546067933,42.457560315742114,False,False
S116874,U100461,app,2026-07-30 08:56:56.285296,D100461,169.19721689853844,37.81379420855976,False,False
S116875,U100461,app,2026-07-31 03:01:13.579850,D100461,149.27351087198443,50.0595529603066,False,False
S116876,U100461,app,2026-08-03 21:22:08.420468,D100461,163.35547312929984,44.5501221626391,False,False
S116877,U100461,app,2026-08-15 10:55:29.419848,D100461,152.17836623931828,31.013623866092082,False,False
S116878,U100461,app,2026-08-25 09:08:34.786836,D100461,171.8403141459048,35.99621524386271,False,False
S116879,U100461,app,2026-08-27 21:00:31.286982,D100461,144.69244744043095,41.66717957207263,False,False
S116880,U100462,app,2026-06-01 13:41:48.897017,D100462,222.9444833451472,27.344096167081997,False,True
S116881,U100462,app,2026-06-06 05:16:08.779659,D100462,227.55387631247447,30.49504429075024,False,False
S116882,U100462,app,2026-06-06 23:23:43.118046,D100462,231.7168820775338,24.228908333032525,False,False
S116883,U100462,app,2026-06-08 22:02:16.209172,D100462,243.5243939702525,30.551035603891737,False,False
S116884,U100462,app,2026-06-09 03:45:00.474250,D100462,227.01893795810938,22.682762600615582,False,False
S116885,U100462,app,2026-06-09 18:24:46.650703,D100462,237.32613055163878,25.849600105682548,False,False
S116886,U100462,app,2026-06-12 00:22:36.951583,D100462,259.44962830097376,32.570311238211396,False,False
S116887,U100462,app,2026-06-12 02:06:27.356413,D100462,198.8082904949538,26.447280490651142,False,False
S116888,U100462,app,2026-06-12 18:52:12.728035,D100462,222.53462431233794,22.654816190983702,False,False
S116889,U100462,app,2026-06-17 02:50:43.986537,D100462,245.67072363267349,31.874342293867276,False,False
S116890,U100462,app,2026-06-17 19:46:31.717731,D100462,223.95374717471583,23.50206491514774,False,False
S116891,U100462,app,2026-06-17 22:53:24.639273,D100462,236.5408307732815,28.392457114976516,False,False
S116892,U100462,app,2026-06-18 14:44:37.372989,D100462,232.00522342110986,33.08833767082565,False,False
S116893,U100462,app,2026-06-18 15:23:20.501823,D100462,204.70674918415676,19.81047916220681,False,False
S116894,U100462,app,2026-06-24 02:09:30.387454,D100462,219.85662940979563,25.767793386656233,False,False
S116895,U100462,app,2026-06-29 08:58:29.311679,D100462,213.81099702363514,20.84210160635876,False,False
S116896,U100462,app,2026-07-03 04:20:27.183364,D100462,238.0698745220467,16.247398555797556,False,False
S116897,U100462,app,2026-07-03 14:55:15.345735,D100462,233.6585530131026,27.811294461339205,False,False
S116898,U100462,app,2026-07-04 23:20:32.964939,D100462,245.2917496153181,26.93596456334552,False,False
S116899,U100462,app,2026-07-07 11:42:19.625478,D100462,237.66012495970085,27.68039321193481,False,False
S116900,U100462,app,2026-07-09 17:05:56.059422,D100462,219.02916517649197,26.983129512889548,False,False
S116901,U100462,app,2026-07-10 08:51:30.291859,D100462,212.45814756769806,26.58700886565608,False,False
S116902,U100462,app,2026-07-10 10:42:08.017623,D100462,213.5943753946309,27.32469472139099,False,False
S116903,U100462,app,2026-07-10 11:47:49.976678,D100462,237.60935513920526,19.78178853034472,False,False
S116904,U100462,app,2026-07-10 17:41:16.557880,D100462,246.03424219320118,28.9183874420166,False,False
S116905,U100462,app,2026-07-14 05:49:31.615757,D100462,254.11934896059375,27.02038565842708,False,False
S116906,U100462,app,2026-07-15 04:51:13.479260,D100462,211.15021904243858,24.864349791666385,False,False
S116907,U100462,app,2026-07-15 11:21:24.968507,D100462,234.22024047523584,19.240581701690772,False,False
S116908,U100462,app,2026-07-17 08:33:07.549067,D100462,248.57726976529307,28.682736712524655,False,False
S116909,U100462,app,2026-07-17 09:15:12.833217,D100462,204.50077986914016,17.030814291378206,False,False
S116910,U100462,app,2026-07-17 23:51:15.884632,D100462,221.39234311015235,23.569756491297444,False,False
S116911,U100462,app,2026-07-23 05:43:45.726455,D100462,236.8794473771832,24.495495109580958,False,False
S116912,U100462,app,2026-07-26 12:33:58.958371,D100462,251.04638069095708,20.917482103551368,False,False
S116913,U100462,app,2026-08-03 20:19:01.932973,D100462,229.15456581131596,28.281568355775686,True,False
S116914,U100462,app,2026-08-05 01:42:31.127221,D100462,239.9458097127834,33.322316495677754,False,False
S116915,U100462,app,2026-08-13 04:29:00.384986,D100462,226.44887710532177,19.608349993052116,False,False
S116916,U100462,app,2026-08-15 15:58:59.690843,D100462,235.47752316288654,35.335792805450126,False,False
S116917,U100462,app,2026-08-17 03:35:08.835808,D100462,234.41015554985884,35.87143092733829,False,False
S116918,U100462,app,2026-08-17 15:35:49.962854,D100462,252.4643208528159,33.370056856172866,False,False
S116919,U100462,app,2026-08-20 22:26:10.103015,D100462,267.2752846149394,29.869275334466046,False,False
S116920,U100462,app,2026-08-22 20:33:29.161402,D100462,236.06421787914925,32.86322455624381,False,False
S116921,U100462,app,2026-08-26 04:14:39.136609,D100462,229.62488749650583,21.205664099156554,False,False
S116922,U100462,app,2026-08-29 05:44:16.024638,D100462,227.30135063336803,26.077564634715422,False,False
S116923,U100463,ussd,2026-06-02 13:36:44.631854,,,,,True
S116924,U100463,ussd,2026-06-02 17:14:47.835977,,,,,False
S116925,U100463,ussd,2026-06-04 19:02:42.954096,,,,,False
S116926,U100463,ussd,2026-06-06 00:55:08.540252,,,,,False
S116927,U100463,ussd,2026-06-14 12:12:00.746344,,,,,False
S116928,U100463,ussd,2026-06-14 19:06:05.898699,,,,,False
S116929,U100463,ussd,2026-06-20 11:06:19.503067,,,,,False
S116930,U100463,ussd,2026-06-30 12:12:28.629280,,,,,False
S116931,U100463,ussd,2026-07-04 01:57:41.513558,,,,,False
S116932,U100463,ussd,2026-07-05 06:32:04.921837,,,,,False
S116933,U100463,ussd,2026-07-06 22:44:49.712654,,,,,False
S116934,U100463,ussd,2026-07-09 13:56:57.438343,,,,,False
S116935,U100463,ussd,2026-07-10 13:23:20.859897,,,,,False
S116936,U100463,ussd,2026-07-12 07:18:12.087421,,,,,False
S116937,U100463,ussd,2026-07-12 09:26:01.180566,,,,,False
S116938,U100463,ussd,2026-07-14 02:46:01.547594,,,,,False
S116939,U100463,ussd,2026-07-23 09:58:20.314040,,,,,False
S116940,U100463,ussd,2026-07-24 16:35:32.400955,,,,,False
S116941,U100463,ussd,2026-07-28 22:51:37.431496,,,,,False
S116942,U100463,ussd,2026-07-30 00:32:17.924587,,,,,False
S116943,U100463,ussd,2026-07-30 15:58:46.549747,,,,,False
S116944,U100463,ussd,2026-08-09 10:55:40.358824,,,,,False
S116945,U100463,ussd,2026-08-11 17:04:42.362773,,,,,False
S116946,U100463,ussd,2026-08-13 13:53:55.229608,,,,,False
S116947,U100463,ussd,2026-08-15 00:28:31.224444,,,,,False
S116948,U100463,ussd,2026-08-15 15:08:01.542344,,,,,False
S116949,U100463,ussd,2026-08-20 12:03:11.271363,,,,,False
S116950,U100463,ussd,2026-08-20 23:15:49.799122,,,,,False
S116951,U100463,ussd,2026-08-22 02:55:53.544010,,,,,False
S116952,U100463,ussd,2026-08-22 22:22:57.435563,,,,,False
S116953,U100463,ussd,2026-08-24 17:46:14.127620,,,,,False
S116954,U100463,ussd,2026-08-26 06:34:38.251410,,,,,False
S116955,U100464,app,2026-06-03 20:58:47.215301,D100464,206.33881555201188,32.82833299646107,False,True
S116956,U100464,app,2026-06-05 15:45:58.542625,D100464,202.00894089179377,32.472313263303384,True,False
S116957,U100464,app,2026-06-05 17:41:19.744765,D100464,194.67380360158086,49.83059651974429,False,False
S116958,U100464,app,2026-06-05 19:30:22.830995,D100464,208.4725836931576,31.551874929507598,False,False
S116959,U100464,app,2026-06-07 04:40:30.494189,D100464,193.86318845951328,38.2334032067372,False,False
S116960,U100464,app,2026-06-07 14:39:51.325865,D100464,188.19867149112454,43.861241871994366,True,False
S116961,U100464,app,2026-06-09 06:38:23.793961,D100464,203.04460124241967,32.30069162605757,False,False
S116962,U100464,app,2026-06-10 09:12:20.980223,D100464,199.42511474223852,42.38910118901939,False,False
S116963,U100464,app,2026-06-11 04:46:34.347565,D100464,196.40432845720665,38.209218362695324,False,False
S116964,U100464,app,2026-06-11 07:09:25.161889,D100464,216.0014046123953,29.10678755277662,False,False
S116965,U100464,app,2026-06-12 15:37:24.267994,D100464,218.9828508377562,31.300614031899965,False,False
S116966,U100464,app,2026-06-13 18:23:40.541800,D100464,191.06223860579726,34.60478733494982,False,False
S116967,U100464,app,2026-06-18 01:06:19.812675,D100464,226.09346217867082,42.648736864475175,False,False
S116968,U100464,app,2026-06-18 02:04:57.731950,D100464,230.01512950221763,39.93705108797359,False,False
S116969,U100464,app,2026-06-21 16:22:14.565765,D100464,208.90725250846705,31.25063688521794,False,False
S116970,U100464,app,2026-06-23 16:36:52.611714,D100464,206.22622886935068,32.434572257778115,False,False
S116971,U100464,app,2026-06-26 01:58:33.642353,D100464,203.17241581085747,32.5657089483716,False,False
S116972,U100464,app,2026-06-26 07:11:19.392255,D100464,183.90188030306814,34.45288771917588,False,False
S116973,U100464,app,2026-06-27 23:02:06.837866,D100464,202.12441861538477,37.019574449326214,False,False
S116974,U100464,app,2026-06-28 06:33:47.279682,D100464,214.4567002521142,35.99702915496082,False,False
S116975,U100464,app,2026-06-28 12:04:27.743448,D100464,212.00585800835916,42.67760569778349,True,False
S116976,U100464,app,2026-07-02 14:48:36.251254,D100464,210.46931368224062,37.06796109838594,False,False
S116977,U100464,app,2026-07-04 01:24:41.893199,D100464,215.48682471940342,48.423915705499475,False,False
S116978,U100464,app,2026-07-05 13:01:37.303300,D100464,192.4023418922208,32.19135604234624,False,False
S116979,U100464,app,2026-07-05 13:45:19.389557,D100464,204.78672190108765,34.961401126421336,False,False
S116980,U100464,app,2026-07-09 06:50:10.058803,D100464,189.72352295796392,46.391393074668244,False,False
S116981,U100464,app,2026-07-14 06:40:37.898837,D100464,180.95667986389154,44.75525150745487,False,False
S116982,U100464,app,2026-07-15 09:04:36.102128,D100464,232.191222785464,37.03910365575242,False,False
S116983,U100464,app,2026-07-18 11:14:07.372035,D100464,224.48140421083065,50.65069859401554,False,False
S116984,U100464,app,2026-07-19 10:45:04.554659,D100464,212.86339429015277,35.982091134568236,False,False
S116985,U100464,app,2026-07-19 22:22:59.251952,D100464,207.46406017725903,36.910874494740916,False,False
S116986,U100464,app,2026-07-24 22:04:50.038480,D100464,220.94892114350563,35.645161762971576,False,False
S116987,U100464,app,2026-07-25 07:52:59.780713,D100464,195.77616877270864,35.53253616934788,False,False
S116988,U100464,app,2026-07-29 06:27:26.579498,D100464,201.92249381780988,36.83283891962358,False,False
S116989,U100464,app,2026-07-29 20:54:03.879892,D100464,176.57868016001115,36.04985917563322,False,False
S116990,U100464,app,2026-07-30 19:37:29.661439,D100464,229.27163806949906,32.68880912106022,False,False
S116991,U100464,app,2026-07-31 09:07:56.971639,D100464,180.3169591898339,35.61519760532842,False,False
S116992,U100464,app,2026-07-31 15:29:10.045416,D100464,215.7626052257544,35.52631846484789,False,False
S116993,U100464,app,2026-08-02 15:39:52.227491,D100464,225.4444126021728,33.33985397765067,False,False
S116994,U100464,app,2026-08-04 02:18:41.235415,D100464,213.411683743349,42.09060172812888,False,False
S116995,U100464,app,2026-08-04 14:53:12.348853,D100464,190.14743526143394,31.249203646611548,False,False
S116996,U100464,app,2026-08-07 00:52:07.405035,D100464,214.47586019689928,44.73565276289254,False,False
S116997,U100464,app,2026-08-08 06:43:55.512163,D100464,225.86548561979723,31.024809274054366,False,False
S116998,U100464,app,2026-08-12 04:56:33.539375,D100464,173.13135089533336,34.05525259819319,False,False
S116999,U100464,app,2026-08-12 05:07:30.343077,D100464,209.1028544102593,33.78140854572673,False,False
S117000,U100464,app,2026-08-12 21:29:14.505648,D100464,209.71726494290212,38.575664961376745,False,False
S117001,U100464,app,2026-08-17 14:54:49.470404,D100464,230.19544107914498,40.218929555269426,False,False
S117002,U100464,app,2026-08-18 00:55:25.165591,D100464,225.82560681572977,26.552541998362308,False,False
S117003,U100464,app,2026-08-18 02:11:20.409346,D100464,237.40324069615158,38.59470098240605,False,False
S117004,U100464,app,2026-08-18 14:08:59.138690,D100464,182.12583417767854,45.342199071222524,False,False
S117005,U100464,app,2026-08-22 07:51:33.217461,D100464,217.08132511153872,36.16457907650351,False,False
S117006,U100464,app,2026-08-23 14:34:08.230743,D100464,218.9542518700229,41.40756648014858,False,False
S117007,U100464,app,2026-08-23 22:27:44.478928,D100464,198.1186037453927,36.40669278124957,False,False
S117008,U100464,app,2026-08-25 19:49:28.805830,D100464,209.22211178717959,46.447867392362376,False,False
S117009,U100464,app,2026-08-26 01:06:42.450463,D100464,203.84387654164635,41.39048397999425,False,False
S117010,U100464,app,2026-08-26 15:22:09.683045,D100464,209.4532613096336,27.53904358128855,False,False
S117011,U100464,app,2026-08-26 17:38:40.819344,D100464,208.52907110604798,31.479997287913996,False,False
S117012,U100464,app,2026-08-28 05:59:53.486861,D100464,196.14942845035824,38.814430744286206,False,False
S117013,U100465,app,2026-06-02 03:57:51.731200,D100465,155.74690839189034,33.92410421580499,False,True
S117014,U100465,app,2026-06-04 12:00:52.840506,D100465,144.83787410512585,36.14342259252767,False,False
S117015,U100465,app,2026-06-08 04:53:10.044166,D100465,150.2728835643572,28.357950179096655,False,False
S117016,U100465,app,2026-06-09 05:17:22.703199,D100465,175.87104085221864,30.143981294528604,False,False
S117017,U100465,app,2026-06-12 07:42:32.361980,D100465,178.17054883655376,37.63964133346644,False,False
S117018,U100465,app,2026-06-14 01:14:20.455574,D100465,164.6761118095508,30.160730660485008,False,False
S117019,U100465,app,2026-06-19 21:47:17.992967,D100465,156.04781699731652,30.9830484391752,False,False
S117020,U100465,app,2026-06-21 01:26:41.410256,D100465,158.89764586926603,31.444222518819704,False,False
S117021,U100465,app,2026-06-21 05:04:28.524013,D100465,126.9252040264411,27.745405217394968,False,False
S117022,U100465,app,2026-06-22 17:09:52.200716,D100465,148.4375425743303,34.06526332996676,False,False
S117023,U100465,app,2026-06-24 03:02:32.126634,D100465,117.76312896555143,28.495768791356877,False,False
S117024,U100465,app,2026-06-25 07:44:12.896849,D100465,162.43646249203042,34.30529289724647,False,False
S117025,U100465,app,2026-06-26 21:01:23.273389,D100465,161.44625697312236,24.863328694512926,False,False
S117026,U100465,app,2026-06-29 13:23:30.441936,D100465,146.51433687791027,27.695604869014446,False,False
S117027,U100465,app,2026-07-02 11:44:56.350818,D100465,158.32579033083584,29.71979689621975,False,False
S117028,U100465,app,2026-07-04 00:24:44.976486,D100465,175.62991150540233,25.708691986229702,False,False
S117029,U100465,app,2026-07-04 13:51:22.514305,D100465,183.46571052675387,29.201078763408404,True,False
S117030,U100465,app,2026-07-06 09:17:37.653678,D100465,108.831775569368,31.727065604122664,False,False
S117031,U100465,app,2026-07-07 16:57:53.911653,D100465,173.21030214814107,34.628877183725386,False,False
S117032,U100465,app,2026-07-09 04:46:24.596285,D100465,148.95552066599663,36.425953180238196,False,False
S117033,U100465,app,2026-07-09 09:31:12.190856,D100465,149.03545492479566,32.74585758348556,False,False
S117034,U100465,app,2026-07-09 14:01:24.448298,D100465,183.6815231811824,33.40810587918543,False,False
S117035,U100465,app,2026-07-09 21:39:01.462600,D100465,151.97138546405606,28.7177465338638,False,False
S117036,U100465,app,2026-07-12 01:17:09.228154,D100465,179.51479321549346,30.484022965919195,False,False
S117037,U100465,app,2026-07-12 23:51:16.599477,D100465,156.74817555721404,33.991574079353136,False,False
S117038,U100465,app,2026-07-13 23:28:21.283645,D100465,181.62017476088698,26.516476230637434,False,False
S117039,U100465,app,2026-07-15 22:44:00.409033,D100465,158.32494192673937,35.70724772337695,False,False
S117040,U100465,app,2026-07-16 12:17:22.727860,D100465,147.91350447569044,25.2330433815264,False,False
S117041,U100465,app,2026-07-17 22:19:33.846853,D100465,161.8171027299307,29.43750873237671,False,False
S117042,U100465,app,2026-07-19 18:24:29.704902,D100465,163.29180888420024,33.54840602629256,False,False
S117043,U100465,app,2026-07-22 14:26:35.057121,D100465,175.62545947566085,36.60403074221936,False,False
S117044,U100465,app,2026-07-24 02:33:58.742511,D100465,140.91368507032607,34.45750819310934,False,False
S117045,U100465,app,2026-07-26 02:18:05.881367,D100465,153.11556448361048,31.530049969853035,False,False
S117046,U100465,app,2026-07-31 07:29:31.544529,D100465,139.40592203751285,27.658007046210518,False,False
S117047,U100465,app,2026-08-01 10:02:43.474633,D100465,171.93347828607276,37.61533487886945,False,False
S117048,U100465,app,2026-08-01 11:40:25.909286,D100465,162.30975783028495,33.28662083619034,False,False
S117049,U100465,app,2026-08-07 12:18:28.781205,D100465,128.9816086102734,31.416692734245178,False,False
S117050,U100465,app,2026-08-10 04:35:15.810340,D100465,136.18232169488522,33.05538449869937,False,False
S117051,U100465,app,2026-08-12 07:06:18.220093,D100465,145.9647048151802,34.54357352137956,False,False
S117052,U100465,app,2026-08-21 08:40:13.219052,D100465,163.59136856243146,31.942890715409455,False,False
S117053,U100465,app,2026-08-24 02:20:51.115517,D100465,147.89496737348455,36.82686447420257,False,False
S117054,U100465,app,2026-08-24 03:42:43.102371,D100465,136.85882498850384,31.123509350883616,False,False
S117055,U100465,app,2026-08-25 01:38:59.708657,D100465,153.21598553673607,22.006582551350473,False,False
S117056,U100465,app,2026-08-29 10:29:29.639653,D100465,146.72710808565498,28.737135177671288,False,False
S117057,U100466,app,2026-06-03 19:17:29.434727,D100466,295.1745356532618,44.785581953069105,False,True
S117058,U100466,app,2026-06-07 05:21:40.906706,D100466,303.72940700793816,43.94514290420259,False,False
S117059,U100466,app,2026-06-08 00:01:26.310216,D100466,327.17684397558384,47.8810038646434,False,False
